Message,Description,RuleNumber,RuleDesc,CWEId,Severity,ClassName,MethodName,ExternalLibrary,PossibleExternal
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.RC2$PBEWithSHAAnd40BitRC2,init,true,true
"Found: ""1""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.openssl.jcajce.PEMUtilities,getKey,false,false
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.AES$PBEWithSHA1AESCBC192,init,true,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.AES$PBEWithSHA1AESCBC256,init,true,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.Twofish$PBEWithSHA,init,true,true
"Found: ""4""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.keystore.bc.BcKeyStoreSpi$StoreEntry,init,true,true
"Found: ""0""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.DES$PBEWithMD5,init,true,true
"Found: ""0""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.RC2$PBEWithMD5AndRC2,init,true,true
"Found: ""20""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.keystore.pkcs12.PKCS12KeyStoreSpi,init,true,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.AES$PBEWithSHA256AESCBC192,init,true,true
"Found: ""0""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.RC2$PBEWithSHA1AndRC2,init,true,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.DESede$PBEWithSHAAndDES2Key,init,true,true
"Found: ""2""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.DESede$PBEWithSHAAndDES3Key,init,true,true
"Found: ""1""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.keystore.bc.BcKeyStoreSpi$StoreEntry,init,true,true
"Found: ""0""",Used < 1000 iteration for PBE,8,Used < 1000 iteration for PBE,326,1,org.spongycastle.jcajce.provider.symmetric.DES$PBEWithSHA1,init,true,true
"Found: ""www.bouncycastle.org""",Found predictable seeds in code,11,Found predictable seeds in code,760,1,org.spongycastle.crypto.examples.DESExample,init,false,false
